den;hodina;systemova_odchylka_mwh;Součet abs. hodnot odchylek (MWh);Kladné odchylky (MWh);Záporné odchylky (MWh);Zaokrouhlení odchylek (MWh);Náklady na RE (Kč);Náklady na odchylky (Kč);"Zúčtovací cena odchylky
(Kč/MWh)";Zúčtovací cena protiodchylky (Kč/MWh);Cena dle ochranné komponenty RE (Kč/MWh);Cena dle komponenty RE (Kč/MWh);"Cena dle komponenty VDT 
(Kč/MWh)";"Cena dle komponenty SO 
(Kč/MWh)";"Cena neuskutečněné aktivace 
(Kč/MWh)"
27.06.2023;22;45,73;124,306;85,018;-39,288;-0,098;866384,92;-1230545,14;-19174,55;-10171,98;-14891,21;-19014,5;3305,61;-19174,55;2537,5
27.06.2023;23;75,653;158,253;116,953;-41,3;-0,079;299973,35;-870827,09;-8754,08;-3704,33;-3873,02;-8489,3;2601,81;-8754,08;2537,5
27.06.2023;24;63,1;182,518;122,809;-59,709;-0,11;1781593,58;-1770911,91;-21760,15;-15097,06;-21847,12;-21539,3;2422,9;-21760,15;2537,5
28.06.2023;1;60,664;185,578;123,121;-62,457;-0,103;807052,44;-807051,97;-8390,01;-3617,44;-8390,01;-21402,7;1952,76;-21615,02;2546,7
28.06.2023;2;34,287;218,427;126,357;-92,07;-0,071;101288,4;-362880,29;-3391,4;-713,01;-1321,13;-3271,4;1949,23;-3391,4;2546,7
28.06.2023;3;30,629;199,787;115,208;-84,579;-0,076;15691,42;-838060,21;-6955,5;434,28;182,62;-6848,3;1991,9;-6955,5;2546,7
28.06.2023;4;22,596;231,132;126,864;-104,268;-0,11;-25924,95;-228235,35;0;2188,93;2003,4;0;1991,07;1112,51;2546,7
28.06.2023;5;16,565;204,583;110,574;-94,009;-0,074;32719,99;-453171,27;-3737,77;424,12;64,67;-3679,8;1902,93;-3737,77;2546,7
28.06.2023;6;18,22;233,966;126,093;-107,873;-0,092;308299,14;-362540,08;-6476,67;-4209,79;-6046,5;-6412,9;1881,78;-6476,67;2546,7
28.06.2023;7;21,318;119,71;70,514;-49,196;-0,035;674642,27;-310413,96;-8042,5;-5217,8;-13207,83;-8042,5;2605,07;-6824,41;2546,7
28.06.2023;8;12,603;185,111;98,857;-86,254;-0,07;-1978,53;-109099,23;0;1264,86;1123,62;0;2841,85;672,48;2546,7
28.06.2023;9;100,383;177,123;138,753;-38,37;-0,099;406830,93;-1027455,09;-8375,84;-3511,02;-3902,96;-8024,5;2629,16;-8375,84;2546,7
28.06.2023;10;148,687;306,045;227,366;-78,679;-0,088;395436,05;-1161956,39;-6006,8;-2590,09;-2635,49;-5486,4;2520,33;-6006,8;2546,7
28.06.2023;11;-39,94;251,418;105,739;-145,679;-0,11;263346,61;-290254,76;2817,31;1136,46;2632,6;1420,7;2817,31;1640,37;2546,7
28.06.2023;12;-44,801;254,073;104,636;-149,437;-0,108;200618,01;-547122,48;4262,6;858,86;1943,86;4016,2;2613,02;4262,6;2546,7
28.06.2023;13;78,222;291,164;184,693;-106,471;-0,095;-6590,06;-367342,67;-1725,47;457,03;299,14;-1451,7;2303,67;-1725,47;2546,7
28.06.2023;14;41,647;358,651;200,149;-158,502;-0,09;293561,9;-3173353,2;-17677,36;-2301,25;-3289,12;-17531,6;2127,65;-17677,36;2546,7
28.06.2023;15;88,191;211,121;149,656;-61,465;-0,088;143957,49;-490526,26;-3309,76;-78,08;-993,99;-3001,1;1908,28;-3309,76;2546,7
28.06.2023;16;7,19;237,322;122,256;-115,066;-0,096;372453,51;-101819,45;-444,4;412,71;-2658,06;-444,4;1887,31;-25,16;2546,7
28.06.2023;17;-8,223;187,829;89,803;-98,026;-0,09;241540,12;-389465,84;7253,82;3581,14;5744,77;7208,6;2461,84;7253,82;2546,7
28.06.2023;18;-50,266;167,616;58,675;-108,941;-0,094;250981,79;-338020,15;5564,26;4570,19;4765,31;5287,8;2716,87;5564,26;2546,7
28.06.2023;19;-70,57;161,824;45,627;-116,197;-0,083;2629308,12;-2629307,85;36071,56;34236,29;36071,56;50209,1;3503,87;50597,23;2546,7
28.06.2023;20;-28,157;107,987;39,915;-68,072;-0,081;231643,96;-390184,76;9397,06;6250,58;7068,04;9242,2;4066,21;9397,06;2546,7
28.06.2023;21;36,495;108,207;72,351;-35,856;-0,055;77292,4;-343900,09;-4947,73;-392,49;-1262,8;-4820;3750,89;-4947,73;2546,7
28.06.2023;22;41,395;147,207;94,301;-52,906;-0,097;219159,05;-436766,22;-6495,18;-3321,66;-4187,59;-6350,3;3420,47;-6495,18;2546,7
28.06.2023;23;70,443;152,195;111,319;-40,876;-0,095;102497,6;-475789,04;-4486,55;-578,56;-1133,2;-4240;3226,43;-4486,55;2546,7
28.06.2023;24;5,304;136,462;70,883;-65,579;-0,093;313337,73;-220381,56;-5521,06;-2607,05;-6832,46;-5502,5;2815,32;-5521,06;2546,7
29.06.2023;1;44,902;109,088;76,995;-32,093;-0,104;81700,85;-291728,85;-3848,15;-142,07;-1120,33;-3691;2314,2;-3848,15;2843,4
29.06.2023;2;36,664;127,766;82,215;-45,551;-0,098;95658,54;-132840,73;-1955,42;-613,03;-1503,16;-1827,1;2193,28;-1955,42;2843,4
29.06.2023;3;-5,528;110,982;52,727;-58,255;-0,082;114967,18;-55399,97;3877,5;3233,33;4900,02;3847,1;2533,9;3877,5;2843,4
29.06.2023;4;-15,774;82,804;33,515;-49,289;-0,093;74019,92;-210951,01;6418,05;3144,51;3639,92;6331,3;2613,21;6418,05;2843,4
29.06.2023;5;-6,708;128,062;60,677;-67,385;-0,08;226187,58;-46516,84;2563,49;2080,26;5229,82;2526,6;2541,79;2563,49;2843,4
29.06.2023;6;41,195;142,369;91,782;-50,587;-0,096;809471,43;-809471,01;-14781,66;-10817,39;-14781,66;-29076,4;2057,54;-20557,38;2843,4
29.06.2023;7;-9,075;81,123;36,024;-45,099;-0,094;1997230,36;-67566,41;4222,11;3410,13;47009,39;4172,2;2919,82;4222,11;2843,4
29.06.2023;8;-8,554;120,194;55,82;-64,374;-0,052;42531,91;-107443,55;4571;3346,65;3562,64;4571;3143,55;3627,34;2843,4
29.06.2023;9;-8,912;212,928;102,008;-110,92;-0,108;50515,51;-147502,9;3920,8;2817,35;3046,4;3920,8;2978,7;3676,21;2843,4
29.06.2023;10;-91,211;233,919;71,354;-162,565;-0,093;377645,5;-296165,56;2786,86;2198,62;3288,07;2285,2;2696,19;2786,86;2843,4
29.06.2023;11;-25,128;190,698;82,785;-107,913;-0,101;212765,74;-288437,25;4752,8;2711,26;4051,57;4673,8;2621,57;4752,8;2997,4
29.06.2023;12;-8,249;251,641;121,696;-129,945;-0,071;961208,99;-68229,52;2765,2;2391,98;9637,18;2765,2;2190,23;2325,26;2997,4
29.06.2023;13;-5,538;239,548;117,005;-122,543;-0,076;87018,82;-163452,46;4647,45;3470,45;4023,72;4617;2310,13;4647,45;2843,4
29.06.2023;14;20,94;279,556;150,248;-129,308;-0,075;918802,78;-918801,56;-19081,19;-15065,65;-19081,19;-20109;1826,11;-20182,29;2843,4
29.06.2023;15;21,796;249,33;135,563;-113,767;-0,081;296881,39;-899914,87;-9840,08;-3815,13;-5391,71;-9763,8;1920,59;-9840,08;2843,4
29.06.2023;16;-27,995;262,851;117,428;-145,423;-0,097;159652,21;-208036,33;3849,17;2995,21;3516,45;3695,2;2512,06;3849,17;2843,4
29.06.2023;17;-45,8;248,112;101,156;-146,956;-0,057;157078,39;-282788,59;3924,1;2905,23;3068,67;3924,1;2381,74;3459,7;2843,4
29.06.2023;18;9,185;165,723;87,454;-78,269;-0,071;52950,9;-100946,66;0;1289,74;548,81;0;2160,23;218,75;2843,4
29.06.2023;19;-52,117;187,861;67,872;-119,989;-0,092;173078,98;-195038,36;3094,54;2597,13;2911,52;2967,1;3016,7;3094,54;2843,4
29.06.2023;20;-44,607;161,609;58,501;-103,108;-0,078;76555,33;-287444,23;3729,88;1660,42;1684,55;1795,4;3729,88;2040,73;2843,4
29.06.2023;21;1,665;113,657;57,661;-55,996;-0,075;-1939,38;-80362,09;0;1435,14;1427,33;0;3068,03;1331,77;2843,4
29.06.2023;22;-8,751;122,181;56,715;-65,466;-0,088;61069,6;-39747,17;3252,43;3053,45;3578,13;3204,3;3218,41;3252,43;2843,4
29.06.2023;23;-31,408;78,698;23,645;-55,053;-0,085;458956,74;-325204,49;9441,54;8229,25;11871,05;9268,8;3200,03;9441,54;2843,4
29.06.2023;24;31,223;67,139;49,181;-17,958;-0,107;4366650,79;-1617730,6;-40644,78;-21228,44;-96538,72;-40535,5;2245,53;-40644,78;2843,4
30.06.2023;1;58,286;95,772;77,029;-18,743;-0,116;233649,15;-78243,34;-994,8;86,16;-3012,29;-994,8;2222,8;-649,7;2752,7
30.06.2023;2;29,953;109,345;69,649;-39,696;-0,071;-37494,25;-80632,1;0;2031,24;1696,02;0;2082,01;1540,16;2752,7
30.06.2023;3;31,693;97,315;64,504;-32,811;-0,107;-52279,48;-73978,96;0;2254,7;1957,37;0;2023,43;2096,87;2752,7
30.06.2023;4;53,717;104,445;79,081;-25,364;-0,103;-29511,07;-155893,76;-1588,8;1192,63;755,69;-1400,8;2007,47;-1588,8;2752,7
30.06.2023;5;14,436;137,182;75,809;-61,373;-0,093;26836,43;-52716,33;0;858,95;341,38;0;1939,52;166,17;2752,7
30.06.2023;6;16,907;186,575;101,741;-84,834;-0,11;143334,47;-151332,92;-1871,1;-460,13;-1792,48;-1871,1;2124,73;-1661,67;2752,7
30.06.2023;7;3,99;141,536;72,763;-68,773;-0,072;1150415,09;-725198,72;-19837,26;-10443,34;-25681,11;-19823,3;2325,64;-19837,26;2752,7
30.06.2023;8;-6,137;139,839;66,851;-72,988;-0,059;24469,13;-196191,14;5000,4;2524,69;2647,65;5000,4;3066,57;4088,25;2906,9
30.06.2023;9;13,486;252,864;133,175;-119,689;-0,1;-4518,52;-124568,39;891,79;2033,04;1861,09;939;2739,01;891,79;2906,9
30.06.2023;10;-10,69;235,412;112,361;-123,051;-0,075;54614,61;-266469,86;5334,69;3470,68;3613;5275,9;2846,16;5334,69;2906,9
30.06.2023;11;-16,855;180,473;81,809;-98,664;-0,076;103302,25;-176025,79;4824,9;3667,3;4087,81;4732,2;2735,46;4824,9;2906,9
30.06.2023;12;-3,186;250,84;123,827;-127,013;-0,07;234464,09;-52102,29;2689,4;2337,83;4125,17;2384,4;2689,4;2401,92;2906,9
30.06.2023;13;-46,464;195,018;74,277;-120,741;-0,085;65995,03;-221688,11;2702,01;1407,64;1412,53;2026,5;2702,01;2282,05;2752,7
30.06.2023;14;-9,342;201,884;96,271;-105,613;-0,099;64023,4;-100052,8;2607,55;1821,3;2266,4;2006,4;2607,55;2057,78;2752,7
30.06.2023;15;97,613;195,589;146,601;-48,988;-0,09;-13196,91;-74427,01;-456,04;154,55;141,66;-183,2;2002,41;-456,04;2906,9
30.06.2023;16;10,505;141,061;75,783;-65,278;-0,087;53878,91;-76645,51;0;1174,14;300,41;0;2141,84;533,93;2906,9
30.06.2023;17;-22,892;157,098;67,103;-89,995;-0,097;87555,93;-216487,62;4399,3;2673,91;2966,64;4399,3;2404,24;3966,4;2906,9
30.06.2023;18;-10,643;141,355;65,356;-75,999;-0,07;29353,62;-105561,39;3423,93;2366,33;2421,18;3365,4;2616,3;3423,93;2906,9
30.06.2023;19;-130,177;206,765;38,294;-168,471;-0,061;1897343,11;-1897342,8;14541;14425,08;14541;27373,7;3070,19;28089,67;2906,9
30.06.2023;20;-91,557;224,663;66,553;-158,11;-0,079;513858,07;-2211731,7;15526;3652,49;4787,44;15526;3043,39;5306,26;2906,9
30.06.2023;21;18,662;212,522;115,592;-96,93;-0,095;29838,21;-150813,48;-1198,1;127,13;-151,52;-1198,1;2879,42;-492,21;2906,9
30.06.2023;22;-9,793;207,095;98,651;-108,444;-0,071;256583,02;-115180,62;4410,5;3680,77;5714,42;4410,5;3550,65;4057,36;2906,9
30.06.2023;23;55,785;227,803;141,794;-86,009;-0,072;1265085,29;-1265085,03;-19945,21;-18172,82;-19945,21;-35135,4;2666,65;-35330,64;2906,9
30.06.2023;24;-4,337;206,785;101,224;-105,561;-0,062;270002,06;-240207,19;8301,35;6284;8583,6;8277,5;2950,95;8301,35;2906,9
01.07.2023;1;-67,567;148,877;40,655;-108,222;-0,121;247326,33;-317382,99;3318,4;1026,71;2671,05;3318,4;2585,36;1613,91;2503,5
01.07.2023;2;-214,045;286,123;36,039;-250,084;-0,088;15104261,88;-10423416,18;46552,54;33814,18;65269,63;45375,3;2573,77;46552,54;2503,5
01.07.2023;3;-74,513;150,719;38,103;-112,616;-0,104;415803,53;-1127719,75;11576,22;4617,69;5254,59;11166,4;2537,84;11576,22;2503,5
01.07.2023;4;-23,605;86,627;31,511;-55,116;-0,111;86464,23;-84953,32;3157,32;2826,49;3184,73;3027,5;2344,04;3157,32;2503,5
01.07.2023;5;-42,475;94,219;25,872;-68,347;-0,11;138934,03;-150351,99;3217,8;2689,2;3050,74;3217,8;2288,78;3177,51;2503,5
01.07.2023;6;-0,106;109,01;54,452;-54,558;-0,119;5908,96;-161111,16;3808,58;857,22;963,86;3808;2564,85;3808,58;2503,5
01.07.2023;7;11,55;122,562;67,056;-55,506;-0,073;138062,7;-83864,18;-2353,42;-1332,23;-3161,67;-2313;1521,71;-2353,42;2503,5
01.07.2023;8;18,238;134,036;76,137;-57,899;-0,106;18478,08;-125036,36;0;2159,56;1399,55;0;1948,27;1812,06;2503,5
01.07.2023;9;2,147;119,723;60,935;-58,788;-0,103;33758,41;-409491,81;-5985,81;761,15;180,32;-5978,3;1321,65;-5985,81;2503,5
01.07.2023;10;3,99;102,13;53,06;-49,07;-0,089;92804,2;-157369,97;-5578,86;-2825,44;-4362,01;-5564,9;718,82;-5578,86;2503,5
01.07.2023;11;9,254;118,35;63,802;-54,548;-0,074;62638,1;-429386,79;-6567,18;190,43;-818,94;-6534,8;256;-6567,18;2503,5
01.07.2023;12;38,846;163,194;101,02;-62,174;-0,074;51514,84;-116544,7;-1474,36;-521,04;-830,62;-1338,4;96,89;-1474,36;2503,5
01.07.2023;13;17,356;145,43;81,393;-64,037;-0,066;-11785,87;-106685,68;-301,85;1282,34;1153,69;-3,6;-301,85;804,45;2503,5
01.07.2023;14;48,072;199,968;124,02;-75,948;-0,065;-69524,41;-187746,4;-591,6;1505,98;1482,83;-591,6;-424,11;617,44;2503,5
01.07.2023;15;17,146;209,388;113,267;-96,121;-0,06;-8328,12;-163455,01;-562,19;1038,04;954,43;-41,5;-562,19;112,48;2503,5
01.07.2023;16;-48,06;240,32;96,13;-144,19;-0,077;233970,98;-471666,85;6399,73;4692,71;4751,23;6135,4;171,87;6399,73;2503,5
01.07.2023;17;-62,291;192,825;65,267;-127,558;-0,079;379636,5;-809698,05;9248,5;5669,36;5877;8905,9;305,17;9248,5;2503,5
01.07.2023;18;55,64;136,458;96,049;-40,409;-0,089;-72050,39;-191981,57;-1362,94;1511,36;1385,98;-1168,2;696,71;-1362,94;2503,5
01.07.2023;19;39,684;89,17;64,427;-24,743;-0,057;45775,87;-227282,44;-3654,99;-331,31;-837,74;-3516,1;1170,72;-3654,99;2503,5
01.07.2023;20;-2,584;99,074;48,245;-50,829;-0,077;145453,3;-70359,72;4593,61;3381,26;6070,98;4579,4;2041,64;4593,61;2503,5
01.07.2023;21;-50,738;124,876;37,069;-87,807;-0,095;93483,05;-194209,81;2365,9;365,07;1218,76;2365,9;2042,2;1048,65;2503,5
01.07.2023;22;-4,585;101,427;48,421;-53,006;-0,108;83733,3;-24757,08;2710,71;2456,1;3823,34;2685,5;1832,74;2710,71;2503,5
01.07.2023;23;-5,196;106,664;50,734;-55,93;-0,085;246413,09;-100675,86;6099,47;4739,77;8705,17;6070,9;1900,99;6099,47;2503,5
01.07.2023;24;2,608;131,668;67,138;-64,53;-0,105;388130,88;-98375,71;-1355,82;113,88;-5671,63;-1346,7;1472,57;-1355,82;2503,5
02.07.2023;1;28,704;94,304;61,504;-32,8;-0,096;-7606,44;-71488,77;-171,8;1857,39;1114,21;-171,8;468,56;1312,93;2503,5
02.07.2023;2;-4,58;106,602;51,011;-55,591;-0,093;146761,68;-103361,5;2139;304,79;2919,7;2139;586,73;2085,39;2503,5
02.07.2023;3;15,426;125,07;70,248;-54,822;-0,105;175113,98;-185861,51;-4184,69;-1971,92;-4031,69;-4130,7;10,9;-4184,69;2503,5
02.07.2023;4;2,611;113,329;57,97;-55,359;-0,098;49064,91;-74216,11;-1440,33;-167,63;-1006,46;-1431,2;141,87;-1440,33;2503,5
02.07.2023;5;7,555;134,505;71,03;-63,475;-0,088;89919,39;-249441,76;-1849,84;1859,75;396;-1823,4;152,57;-1849,84;2503,5
02.07.2023;6;6,124;176,546;91,335;-85,211;-0,124;23747,47;-163724,41;0;1921,4;1532,56;0;5,67;296,76;2503,5
02.07.2023;7;12,726;133,986;73,356;-60,63;-0,099;6891,29;-115310,28;-46,73;1845,33;1431,25;0;-46,73;527,15;2503,5
02.07.2023;8;-11,276;162,266;75,495;-86,771;-0,105;57525,36;-68322,74;3071,6;2625,38;2947,16;3071,6;690,82;2949,51;2503,5
02.07.2023;9;-56,247;157,321;50,537;-106,784;-0,089;676852,66;-1469647,68;19042,25;11155,39;11617,96;18732,9;523,98;19042,25;2503,5
02.07.2023;10;50,401;152,961;101,681;-51,28;-0,072;-37694,54;-231108,31;-1758,2;1020,53;885,38;-1581,8;-284,45;-1758,2;2503,5
02.07.2023;11;15,905;157,895;86,9;-70,995;-0,09;-4825,17;-185913,75;-533,67;1965,46;1661,25;0;-533,67;1081,93;2503,5
02.07.2023;12;0,795;197,759;99,277;-98,482;-0,075;24809,57;-273771,44;-536,82;2238,76;1970,92;0;-536,82;1111,11;2503,5
02.07.2023;13;106,453;197,253;151,853;-45,4;-0,09;149678,31;-389504,9;-2916,48;-1175,58;-1337,14;-2778,8;-359,85;-2916,48;2503,5
02.07.2023;14;51,563;239,459;145,511;-93,948;-0,086;142445,32;-398385,43;-4221,8;-2298,43;-2462,89;-4221,8;-383,03;-3997,97;2503,5
02.07.2023;15;104,908;211,644;158,276;-53,368;-0,083;83402,71;-274938,97;-2001,97;-785,58;-791,82;-1805,9;-626,96;-2001,97;2503,5
02.07.2023;16;107,018;197,648;152,333;-45,315;-0,087;-100443,34;-215223,29;-1128,46;956,01;943,75;-753,9;-868,58;-1128,46;2503,5
02.07.2023;17;108,6;247,172;177,886;-69,286;-0,094;234629,02;-715875,99;-4867,2;-2163,94;-2161,83;-4598,9;418,25;-4867,2;2503,5
02.07.2023;18;21,038;215,486;118,262;-97,224;-0,063;5342,97;-171409,8;0;1763,04;1404,22;0;360,82;1410,46;2503,5
02.07.2023;19;-37,741;195,127;78,693;-116,434;-0,093;1944024,26;-1944024,06;32994,66;24114,93;32994,66;48702,3;1325,29;48909,87;2503,5
02.07.2023;20;8,965;128,149;68,557;-59,592;-0,065;72360,02;-128024,21;-501,9;1570,94;310,04;-501,9;1524,67;427,82;2503,5
02.07.2023;21;25,245;118,879;72,062;-46,817;-0,105;14987,89;-117380,19;-1374,25;391,93;46,64;-1285,9;2012,11;-1374,25;2503,5
02.07.2023;22;86,135;134,847;110,491;-24,356;-0,071;36976,61;-338505,21;-3106,87;-196,09;-377,88;-2805,4;2189,72;-3106,87;2503,5
02.07.2023;23;73,799;104,563;89,181;-15,382;-0,099;-122461,91;-86917,92;-682;1696,56;1665,8;-682;2287,59;437,5;2503,5
02.07.2023;24;37,736;141,64;89,688;-51,952;-0,085;282437,26;-364578,65;-4951,17;-1529,91;-4035,31;-4819,1;1861,49;-4951,17;2503,5
03.07.2023;1;-42,574;131,4;44,413;-86,987;-0,076;138172,08;-246581,37;4162,15;2599,95;2915,88;3928;1895,57;4162,15;2501,4
03.07.2023;2;-23,271;152,783;64,756;-88,027;-0,113;389002,91;-475349,38;11374,09;8120,91;10393,18;11246,1;1478,77;11374,09;2501,4
03.07.2023;3;14,947;137,685;76,316;-61,369;-0,113;55827,99;-123194,78;-1166,71;556,57;-283,97;-1114,4;769,59;-1166,71;2501,4
03.07.2023;4;4,568;140,368;72,468;-67,9;-0,096;83485;-27832,33;-1719,08;-1424,83;-2487,04;-1703,1;701,47;-1719,08;2501,4
03.07.2023;5;44,052;152,294;98,173;-54,121;-0,1;31773,47;-92009,11;-1168,78;-420,05;-555,21;-1014,6;988,66;-1168,78;2501,4
03.07.2023;6;19,836;137,366;78,601;-58,765;-0,095;-23977,89;-158784,71;-679,1;1793,7;1646,09;-679,1;1035,85;1472,87;2501,4
03.07.2023;7;13,827;188,051;100,939;-87,112;-0,096;8926,44;-159734,9;-602,5;1135,54;891,55;-602,5;1891,71;-303,99;2501,4
03.07.2023;8;41,549;233,343;137,446;-95,897;-0,08;77084,77;-248126,12;-2794,52;-1417,87;-1550,09;-2649,1;2152,24;-2794,52;2501,4
03.07.2023;9;-75,872;348,682;136,405;-212,277;-0,088;444358,89;-1687095,39;11361,59;5312,92;5507,27;10944,3;2648,02;11361,59;2501,4
03.07.2023;10;-23,918;264,304;120,193;-144,111;-0,084;101805,67;-166473,38;2520,95;1637,56;2072,21;2185,1;2520,95;1424,24;2501,4
03.07.2023;11;3,955;267,357;135,656;-131,701;-0,049;81456,38;-150611,45;-341,2;792,14;168,58;-341,2;1832,86;154,45;2501,4
03.07.2023;12;-119,651;278,493;79,421;-199,072;-0,063;2678724,9;-2678723,4;21901,54;21168,96;21901,54;31324;2702,73;31982,08;2501,4
03.07.2023;13;125,693;291,645;208,669;-82,976;-0,049;-60096,54;-161447,25;-467,22;770,74;594,47;-402,1;2498,11;-467,22;2501,4
03.07.2023;14;117,566;311,958;214,762;-97,196;-0,051;278959,96;-384083,2;-2375,58;-1297,39;-1886,09;-2037,9;1991,94;-2375,58;2501,4
03.07.2023;15;152,311;306,981;229,646;-77,335;-0,041;-133057,96;-267203,88;-676,7;1445,69;1066,25;-676,7;2032,08;274,91;2501,4
03.07.2023;16;140,651;243,443;192,047;-51,396;-0,042;-201696,14;-338470,42;-1367,8;1474,6;1444,87;-1367,8;1947,08;-579,77;2501,4
03.07.2023;17;142,97;272,762;207,866;-64,896;-0,056;-351849,57;-160984,91;0;2480,66;2467,13;0;1995,02;1876,1;2501,4
03.07.2023;18;61,311;256,871;159,091;-97,78;-0,068;43216,88;-181713,01;-1222,28;-130,3;-351,73;-1007,7;1913,85;-1222,28;2501,4
03.07.2023;19;-8,949;208,583;99,817;-108,766;-0,082;277120,09;-366534,36;11124,91;8450,24;10302,83;11075,7;2827,76;11124,91;2501,4
03.07.2023;20;-4,141;132,975;64,417;-68,558;-0,076;11670,36;-337219,45;8638,27;3958,63;3889,74;8615,5;3387,03;8638,27;2501,4
03.07.2023;21;-7,272;120,718;56,723;-63,995;-0,084;117885,29;-216116,01;7764,19;4949,55;6229,21;7724,2;3496,78;7764,19;2501,4
03.07.2023;22;-48,94;122,462;36,761;-85,701;-0,082;43846,55;-302203,76;3744,59;509;729,95;536,8;3744,59;805,97;2501,4
03.07.2023;23;-38,752;128,39;44,819;-83,571;-0,072;94111,08;-247563,2;3595,11;1179,94;1758,92;3151,8;3595,11;1957,43;2501,4
03.07.2023;24;-21,162;189,002;83,92;-105,082;-0,093;1912184,39;-1912183,78;33034,64;18579,15;33034,64;35332,9;3717,31;35449,29;2501,4
04.07.2023;1;-89,201;136,287;23,543;-112,744;-0,088;351312,2;-623656,17;6257,3;3475,21;3841,7;5766,7;2406,87;6257,3;2523,5
04.07.2023;2;-55,908;166,192;55,142;-111,05;-0,094;699673,13;-1268831,09;16515,09;10249,35;11389,84;16207,6;2310,81;16515,09;2523,5
04.07.2023;3;-10,368;144,826;67,229;-77,597;-0,098;102284,33;-133560,14;6290,3;5273,74;5887,24;6290,3;2330,63;6063,02;2523,5
04.07.2023;4;-17,62;124,874;53,627;-71,247;-0,112;137702,85;-158957,63;6458,11;5615,89;6159,78;6361,2;2087,5;6458,11;2523,5
04.07.2023;5;4,941;102,283;53,612;-48,671;-0,1;67089,65;-75220,54;0;1545,49;151,66;0;1912,23;20,6;2523,5
04.07.2023;6;72,608;161,4;117,004;-44,396;-0,088;-129448,45;-85887,16;0;1934,57;1840,41;0;2000,47;637,27;2523,5
04.07.2023;7;100,852;219,338;160,095;-59,243;-0,1;74493,7;-155249,2;-822,9;396,79;-318,47;-822,9;2391,29;-780,68;2523,5
04.07.2023;8;67,327;224,043;145,685;-78,358;-0,09;528,28;-293469,98;-1897,64;217,11;113,14;-1662;2620,82;-1897,64;2523,5
04.07.2023;9;108,791;230,951;169,871;-61,08;-0,08;-43150,88;-196171,41;-1022,16;368,96;386,68;-641,4;2659,52;-1022,16;2523,5
04.07.2023;10;29,272;196,334;112,803;-83,531;-0,086;86376,98;-103861,53;-1667,05;-1007,85;-1512,04;-1564,6;2023,71;-1667,05;2523,5
04.07.2023;11;48,386;246,156;147,271;-98,885;-0,081;-15507,58;-111331,68;-424,9;493,06;436,36;-424,9;1738,93;-153,95;2523,5
04.07.2023;12;-36,991;201,683;82,346;-119,337;-0,064;108273,8;-269895,48;4109,55;2678,04;2755,22;3906,1;2492,38;4109,55;2523,5
04.07.2023;13;-48,616;239,43;95,407;-144,023;-0,067;329093,8;-473961,21;7287,78;6033,59;6281,91;7020,4;2391,95;7287,78;2523,5
04.07.2023;14;-175,473;259,639;42,083;-217,556;-0,076;5324173,32;-5324172,09;29952,02;28326,63;29952,02;53361,6;2691,76;54326,7;2523,5
04.07.2023;15;-71,826;238,062;83,118;-154,944;-0,072;1327376,52;-1878078,95;18834,9;12515,65;15280,69;18834,9;2671,72;18514,34;2523,5
04.07.2023;16;-17,58;171,202;76,811;-94,391;-0,055;123608,13;-290947,24;6128,29;3743,06;4355,46;6031,6;2590,6;6128,29;2523,5
04.07.2023;17;18,618;212,4;115,509;-96,891;-0,077;18834,61;-259183,18;-2685,8;-526,89;-605,02;-2685,8;2097,61;-1661,46;2523,5
04.07.2023;18;-30,395;167,913;68,759;-99,154;-0,105;154246,47;-342849,3;6360,77;4186,31;4458,64;6193,6;2685,72;6360,77;2523,5
04.07.2023;19;-125,682;231,218;52,768;-178,45;-0,071;1185543,53;-1185543,53;9396,88;9311,13;9396,88;22983,2;3093,13;23674,45;2523,5
04.07.2023;20;-112,388;253,446;70,529;-182,917;-0,054;1639782,03;-1639780,95;14266,98;13751,68;14266,98;30631,5;3784,9;31249,63;2547,2
04.07.2023;21;-102,239;189,247;43,504;-145,743;-0,073;1190842,09;-1497259,14;13293,4;10117,71;11190,95;13293,4;4942,22;7453,01;2819,7
04.07.2023;22;-71,319;194,863;61,772;-133,091;-0,074;144383,41;-740085,91;6421,25;1853,99;1945,34;6029;4761,42;6421,25;2784,2
04.07.2023;23;-55,976;191,048;67,536;-123,512;-0,058;408696,42;-1003490,36;11066,56;5380,28;6250,88;10758,7;3686,84;11066,56;2523,5
04.07.2023;24;-22,144;212,94;95,398;-117,542;-0,095;800027,56;-800026,55;14008,3;8873,74;14008,3;22359,6;3176,02;22481,39;2523,5
05.07.2023;1;11,55;154,856;83,203;-71,653;-0,077;666953,27;-106082,74;-897,72;438,08;-7638,7;-857,3;2310,5;-897,72;2499,8
05.07.2023;2;8,236;141,616;74,926;-66,69;-0,111;818924,3;-66296,05;-510,32;420,75;-10555,27;-481,5;2219,99;-510,32;2499,8
05.07.2023;3;6,859;173,327;90,093;-83,234;-0,101;177522,53;-190018,62;-1026,8;1171,53;-888,09;-1002,8;1570,73;-1026,8;2499,8
05.07.2023;4;-39,236;213,476;87,12;-126,356;-0,126;43233,57;-619368,97;5640,99;1072,13;1081,36;5425,2;1891,42;5640,99;2499,8
05.07.2023;5;-10,358;218,104;103,873;-114,231;-0,095;76659,97;-498286,96;5839,76;1625,01;2148,75;5782,8;2030,89;5839,76;2499,8
